year,month,day,hour,PM2.5,TEMP,timestamp,Musim
2014,1,12,20,37.0,-1.1,2014-01-12 20:00:00,Dingin
2014,1,12,21,44.0,-3.7,2014-01-12 21:00:00,Dingin
2014,1,12,22,54.0,-5.8,2014-01-12 22:00:00,Dingin
2014,1,12,23,55.0,-7.0,2014-01-12 23:00:00,Dingin
2014,1,13,0,53.0,-5.2,2014-01-13 00:00:00,Dingin
2014,1,13,1,58.0,-5.4,2014-01-13 01:00:00,Dingin
2014,1,13,2,99.0,-6.5,2014-01-13 02:00:00,Dingin
2014,1,13,3,81.0,-7.6,2014-01-13 03:00:00,Dingin
2014,1,13,4,72.0,-8.9,2014-01-13 04:00:00,Dingin
2014,1,13,5,73.0,-10.0,2014-01-13 05:00:00,Dingin
2014,1,13,6,35.0,-10.2,2014-01-13 06:00:00,Dingin
2014,1,13,7,35.0,-9.0,2014-01-13 07:00:00,Dingin
2014,1,13,8,45.0,-5.0,2014-01-13 08:00:00,Dingin
2014,1,13,9,55.0,-2.7,2014-01-13 09:00:00,Dingin
2014,1,13,10,59.0,-1.1,2014-01-13 10:00:00,Dingin
2014,1,13,11,73.0,0.1,2014-01-13 11:00:00,Dingin
2014,1,13,12,87.0,1.9,2014-01-13 12:00:00,Dingin
2014,1,13,13,79.0,3.5,2014-01-13 13:00:00,Dingin
2014,1,13,14,67.0,4.0,2014-01-13 14:00:00,Dingin
2014,1,13,15,50.0,3.2,2014-01-13 15:00:00,Dingin
2014,1,13,16,46.0,0.9,2014-01-13 16:00:00,Dingin
2014,1,13,17,71.0,-2.5,2014-01-13 17:00:00,Dingin
2014,1,13,18,113.0,-3.8,2014-01-13 18:00:00,Dingin
2014,1,13,19,99.0,-5.0,2014-01-13 19:00:00,Dingin
2014,1,13,20,107.0,-4.4,2014-01-13 20:00:00,Dingin
2014,1,13,21,150.0,-5.2,2014-01-13 21:00:00,Dingin
2014,1,13,22,153.0,-6.6,2014-01-13 22:00:00,Dingin
2014,1,13,23,142.0,-7.5,2014-01-13 23:00:00,Dingin
2014,1,14,0,145.0,-6.1,2014-01-14 00:00:00,Dingin
2014,1,14,1,126.0,-6.3,2014-01-14 01:00:00,Dingin
2014,1,14,2,119.0,-6.1,2014-01-14 02:00:00,Dingin
2014,1,14,3,85.0,-6.4,2014-01-14 03:00:00,Dingin
2014,1,14,4,54.0,-8.3,2014-01-14 04:00:00,Dingin
2014,1,14,5,32.0,-8.4,2014-01-14 05:00:00,Dingin
2014,1,14,6,43.0,-6.1,2014-01-14 06:00:00,Dingin
2014,1,14,7,43.0,-5.9,2014-01-14 07:00:00,Dingin
2014,1,14,8,72.0,-4.6,2014-01-14 08:00:00,Dingin
2014,1,14,9,93.0,-2.0,2014-01-14 09:00:00,Dingin
2014,1,14,10,130.0,-0.4,2014-01-14 10:00:00,Dingin
2014,1,14,11,123.0,0.7,2014-01-14 11:00:00,Dingin
2014,1,14,12,93.0,2.1,2014-01-14 12:00:00,Dingin
2014,1,14,13,65.0,3.2,2014-01-14 13:00:00,Dingin
2014,1,14,14,50.0,2.8,2014-01-14 14:00:00,Dingin
2014,1,14,15,58.0,1.7,2014-01-14 15:00:00,Dingin
2014,1,14,16,106.0,0.8,2014-01-14 16:00:00,Dingin
2014,1,14,17,106.0,0.2,2014-01-14 17:00:00,Dingin
2014,1,14,18,106.0,0.0,2014-01-14 18:00:00,Dingin
2014,1,14,19,105.0,-1.0,2014-01-14 19:00:00,Dingin
2014,1,14,20,87.0,-3.3,2014-01-14 20:00:00,Dingin
2014,1,14,21,81.0,-5.7,2014-01-14 21:00:00,Dingin
2014,1,14,22,81.0,-6.8,2014-01-14 22:00:00,Dingin
2014,1,14,23,106.0,-7.8,2014-01-14 23:00:00,Dingin
2014,1,15,0,103.0,-8.4,2014-01-15 00:00:00,Dingin
2014,1,15,1,139.0,-6.6,2014-01-15 01:00:00,Dingin
2014,1,15,2,161.0,-7.1,2014-01-15 02:00:00,Dingin
2014,1,15,3,176.0,-8.3,2014-01-15 03:00:00,Dingin
2014,1,15,4,79.0,-8.4,2014-01-15 04:00:00,Dingin
2014,1,15,5,72.0,-9.3,2014-01-15 05:00:00,Dingin
2014,1,15,6,70.0,-10.0,2014-01-15 06:00:00,Dingin
2014,1,15,7,50.0,-10.2,2014-01-15 07:00:00,Dingin
2014,1,15,8,46.0,-7.9,2014-01-15 08:00:00,Dingin
2014,1,15,9,41.0,-1.5,2014-01-15 09:00:00,Dingin
2014,1,15,10,44.0,0.6,2014-01-15 10:00:00,Dingin
2014,1,15,11,49.0,2.3,2014-01-15 11:00:00,Dingin
2014,1,15,12,49.0,4.6,2014-01-15 12:00:00,Dingin
2014,1,15,13,44.0,5.7,2014-01-15 13:00:00,Dingin
2014,1,15,14,44.0,6.4,2014-01-15 14:00:00,Dingin
2014,1,15,15,47.0,5.5,2014-01-15 15:00:00,Dingin
2014,1,15,16,50.0,2.8,2014-01-15 16:00:00,Dingin
2014,1,15,17,60.0,-0.6,2014-01-15 17:00:00,Dingin
2014,1,15,18,127.0,-0.1,2014-01-15 18:00:00,Dingin
2014,1,15,19,357.0,-1.9,2014-01-15 19:00:00,Dingin
2014,1,15,20,436.0,-0.2,2014-01-15 20:00:00,Dingin
2014,1,15,21,463.0,-1.0,2014-01-15 21:00:00,Dingin
2014,1,15,22,472.0,-1.7,2014-01-15 22:00:00,Dingin
2014,1,15,23,494.0,-2.8,2014-01-15 23:00:00,Dingin
2014,1,16,0,499.0,-3.5,2014-01-16 00:00:00,Dingin
2014,1,16,1,511.0,-2.0,2014-01-16 01:00:00,Dingin
2014,1,16,2,530.0,-1.9,2014-01-16 02:00:00,Dingin
2014,1,16,3,538.0,-2.1,2014-01-16 03:00:00,Dingin
2014,1,16,4,535.0,-1.8,2014-01-16 04:00:00,Dingin
2014,1,16,5,521.0,-2.1,2014-01-16 05:00:00,Dingin
2014,1,16,6,475.0,-2.7,2014-01-16 06:00:00,Dingin
2014,1,16,7,398.0,-3.3,2014-01-16 07:00:00,Dingin
2014,1,16,8,383.0,-2.3,2014-01-16 08:00:00,Dingin
2014,1,16,9,389.0,-0.8,2014-01-16 09:00:00,Dingin
2014,1,16,10,396.0,0.7,2014-01-16 10:00:00,Dingin
2014,1,16,11,418.0,2.3,2014-01-16 11:00:00,Dingin
2014,1,16,12,422.0,4.5,2014-01-16 12:00:00,Dingin
2014,1,16,13,288.0,6.2,2014-01-16 13:00:00,Dingin
2014,1,16,14,165.0,6.9,2014-01-16 14:00:00,Dingin
2014,1,16,15,123.0,6.1,2014-01-16 15:00:00,Dingin
2014,1,16,16,123.0,3.4,2014-01-16 16:00:00,Dingin
2014,1,16,17,136.0,0.8,2014-01-16 17:00:00,Dingin
2014,1,16,18,230.0,0.0,2014-01-16 18:00:00,Dingin
2014,1,16,19,280.0,0.6,2014-01-16 19:00:00,Dingin
2014,1,16,20,350.0,0.9,2014-01-16 20:00:00,Dingin
2014,1,16,21,356.0,-0.2,2014-01-16 21:00:00,Dingin
2014,1,16,22,273.0,0.4,2014-01-16 22:00:00,Dingin
2014,1,16,23,253.0,0.5,2014-01-16 23:00:00,Dingin
2014,1,17,0,277.0,0.0,2014-01-17 00:00:00,Dingin
2014,1,17,1,254.0,-0.1,2014-01-17 01:00:00,Dingin
2014,1,17,2,236.0,-0.3,2014-01-17 02:00:00,Dingin
2014,1,17,3,241.0,-0.7,2014-01-17 03:00:00,Dingin
2014,1,17,4,195.0,-1.2,2014-01-17 04:00:00,Dingin
2014,1,17,5,121.0,-1.5,2014-01-17 05:00:00,Dingin
2014,1,17,6,89.0,-1.6,2014-01-17 06:00:00,Dingin
2014,1,17,7,89.0,-1.7,2014-01-17 07:00:00,Dingin
2014,1,17,8,74.0,-1.6,2014-01-17 08:00:00,Dingin
2014,1,17,9,71.0,-0.9,2014-01-17 09:00:00,Dingin
2014,1,17,10,70.0,0.4,2014-01-17 10:00:00,Dingin
2014,1,17,11,87.0,1.6,2014-01-17 11:00:00,Dingin
2014,1,17,12,100.0,3.5,2014-01-17 12:00:00,Dingin
2014,1,17,13,85.0,5.2,2014-01-17 13:00:00,Dingin
2014,1,17,14,62.0,6.5,2014-01-17 14:00:00,Dingin
2014,1,17,15,12.0,6.0,2014-01-17 15:00:00,Dingin
2014,1,17,16,11.0,4.2,2014-01-17 16:00:00,Dingin
2014,1,17,17,9.0,0.3,2014-01-17 17:00:00,Dingin
2014,1,17,18,11.0,-2.4,2014-01-17 18:00:00,Dingin
2014,1,17,19,82.0,-2.9,2014-01-17 19:00:00,Dingin
2014,1,17,20,102.0,-2.5,2014-01-17 20:00:00,Dingin
2014,1,17,21,176.0,-4.2,2014-01-17 21:00:00,Dingin
2014,1,17,22,282.0,-5.1,2014-01-17 22:00:00,Dingin
2014,1,17,23,240.0,-5.4,2014-01-17 23:00:00,Dingin
2014,1,18,0,48.0,-6.7,2014-01-18 00:00:00,Dingin
2014,1,18,1,21.0,-6.9,2014-01-18 01:00:00,Dingin
2014,1,18,2,17.0,-7.1,2014-01-18 02:00:00,Dingin
2014,1,18,3,15.0,-3.7,2014-01-18 03:00:00,Dingin
2014,1,18,4,16.0,-5.0,2014-01-18 04:00:00,Dingin
2014,1,18,5,15.0,-6.0,2014-01-18 05:00:00,Dingin
2014,1,18,6,16.0,-7.0,2014-01-18 06:00:00,Dingin
2014,1,18,7,19.0,-7.8,2014-01-18 07:00:00,Dingin
2014,1,18,8,29.0,-4.8,2014-01-18 08:00:00,Dingin
2014,1,18,9,36.0,2.9,2014-01-18 09:00:00,Dingin
2014,1,18,10,39.0,4.4,2014-01-18 10:00:00,Dingin
2014,1,18,11,40.0,5.3,2014-01-18 11:00:00,Dingin
2014,1,18,12,35.0,6.0,2014-01-18 12:00:00,Dingin
2014,1,18,13,42.0,5.6,2014-01-18 13:00:00,Dingin
2014,1,18,14,144.0,5.2,2014-01-18 14:00:00,Dingin
2014,1,18,15,105.0,4.1,2014-01-18 15:00:00,Dingin
2014,1,18,16,87.0,3.6,2014-01-18 16:00:00,Dingin
2014,1,18,17,85.0,2.8,2014-01-18 17:00:00,Dingin
2014,1,18,18,96.0,1.9,2014-01-18 18:00:00,Dingin
2014,1,18,19,97.0,0.2,2014-01-18 19:00:00,Dingin
2014,1,18,20,101.0,1.7,2014-01-18 20:00:00,Dingin
2014,1,18,21,102.0,1.0,2014-01-18 21:00:00,Dingin
2014,1,18,22,129.0,0.2,2014-01-18 22:00:00,Dingin
2014,1,18,23,115.0,-0.5,2014-01-18 23:00:00,Dingin
2014,1,19,0,138.0,-1.0,2014-01-19 00:00:00,Dingin
2014,1,19,1,143.0,-1.3,2014-01-19 01:00:00,Dingin
2014,1,19,2,127.0,-1.9,2014-01-19 02:00:00,Dingin
2014,1,19,3,113.0,-2.1,2014-01-19 03:00:00,Dingin
2014,1,19,4,104.0,-2.1,2014-01-19 04:00:00,Dingin
2014,1,19,5,99.0,-2.0,2014-01-19 05:00:00,Dingin
2014,1,19,6,87.0,-2.1,2014-01-19 06:00:00,Dingin
2014,1,19,7,106.0,-2.1,2014-01-19 07:00:00,Dingin
2014,1,19,8,116.0,-1.9,2014-01-19 08:00:00,Dingin
2014,1,19,9,116.0,-1.5,2014-01-19 09:00:00,Dingin
2014,1,19,10,120.0,-0.8,2014-01-19 10:00:00,Dingin
2014,1,19,11,123.0,0.3,2014-01-19 11:00:00,Dingin
2014,1,19,12,143.0,1.6,2014-01-19 12:00:00,Dingin
2014,1,19,13,162.0,3.1,2014-01-19 13:00:00,Dingin
2014,1,19,14,173.0,3.4,2014-01-19 14:00:00,Dingin
2014,1,19,15,177.0,2.8,2014-01-19 15:00:00,Dingin
2014,1,19,16,171.0,2.1,2014-01-19 16:00:00,Dingin
2014,1,19,17,182.0,5.2,2014-01-19 17:00:00,Dingin
2014,1,19,18,143.0,4.4,2014-01-19 18:00:00,Dingin
2014,1,19,19,27.0,2.7,2014-01-19 19:00:00,Dingin
2014,1,19,20,27.0,2.0,2014-01-19 20:00:00,Dingin
2014,1,19,21,19.0,1.5,2014-01-19 21:00:00,Dingin
2014,1,19,22,20.0,1.1,2014-01-19 22:00:00,Dingin
2014,1,19,23,16.0,0.7,2014-01-19 23:00:00,Dingin
2014,1,20,0,16.0,0.3,2014-01-20 00:00:00,Dingin
2014,1,20,1,11.0,-0.3,2014-01-20 01:00:00,Dingin
2014,1,20,2,9.0,-0.8,2014-01-20 02:00:00,Dingin
2014,1,20,3,7.0,-1.2,2014-01-20 03:00:00,Dingin
2014,1,20,4,5.0,-1.5,2014-01-20 04:00:00,Dingin
2014,1,20,5,3.0,-1.7,2014-01-20 05:00:00,Dingin
2014,1,20,6,6.0,-1.7,2014-01-20 06:00:00,Dingin
2014,1,20,7,7.0,-1.8,2014-01-20 07:00:00,Dingin
2014,1,20,8,7.0,-1.1,2014-01-20 08:00:00,Dingin
2014,1,20,9,10.0,0.2,2014-01-20 09:00:00,Dingin
2014,1,20,10,14.0,0.6,2014-01-20 10:00:00,Dingin
2014,1,20,11,9.0,1.5,2014-01-20 11:00:00,Dingin
2014,1,20,12,9.0,2.2,2014-01-20 12:00:00,Dingin
2014,1,20,13,12.0,2.2,2014-01-20 13:00:00,Dingin
2014,1,20,14,10.0,2.8,2014-01-20 14:00:00,Dingin
2014,1,20,15,12.0,2.6,2014-01-20 15:00:00,Dingin
2014,1,20,16,8.0,1.8,2014-01-20 16:00:00,Dingin
2014,1,20,17,9.0,0.7,2014-01-20 17:00:00,Dingin
2014,1,20,18,6.0,-0.1,2014-01-20 18:00:00,Dingin
2014,1,20,19,14.0,-0.6,2014-01-20 19:00:00,Dingin
2014,1,20,20,11.0,-0.9,2014-01-20 20:00:00,Dingin
2014,1,20,21,10.0,-1.3,2014-01-20 21:00:00,Dingin
2014,1,20,22,7.0,-1.7,2014-01-20 22:00:00,Dingin
2014,1,20,23,9.0,-2.1,2014-01-20 23:00:00,Dingin
2014,1,21,0,10.0,-3.1,2014-01-21 00:00:00,Dingin
2014,1,21,1,9.0,-3.9,2014-01-21 01:00:00,Dingin
2014,1,21,2,11.0,-4.9,2014-01-21 02:00:00,Dingin
2014,1,21,3,11.0,-3.3,2014-01-21 03:00:00,Dingin
2014,1,21,4,16.0,-4.0,2014-01-21 04:00:00,Dingin
2014,1,21,5,14.0,-4.3,2014-01-21 05:00:00,Dingin
2014,1,21,6,14.0,-5.3,2014-01-21 06:00:00,Dingin
2014,1,21,7,18.0,-6.0,2014-01-21 07:00:00,Dingin
2014,1,21,8,19.0,-2.9,2014-01-21 08:00:00,Dingin
2014,1,21,9,20.0,-0.4,2014-01-21 09:00:00,Dingin
2014,1,21,10,23.0,1.3,2014-01-21 10:00:00,Dingin
2014,1,21,11,23.0,1.8,2014-01-21 11:00:00,Dingin
2014,1,21,12,17.0,2.2,2014-01-21 12:00:00,Dingin
2014,1,21,13,23.0,3.3,2014-01-21 13:00:00,Dingin
2014,1,21,14,34.0,3.4,2014-01-21 14:00:00,Dingin
2014,1,21,15,48.0,3.2,2014-01-21 15:00:00,Dingin
2014,1,21,16,43.0,2.3,2014-01-21 16:00:00,Dingin
2014,1,21,17,57.0,1.7,2014-01-21 17:00:00,Dingin
2014,1,21,18,56.0,0.6,2014-01-21 18:00:00,Dingin
2014,1,21,19,54.0,-2.1,2014-01-21 19:00:00,Dingin
2014,1,21,20,80.0,-3.0,2014-01-21 20:00:00,Dingin
2014,1,21,21,97.0,-4.6,2014-01-21 21:00:00,Dingin
2014,1,21,22,108.0,-5.8,2014-01-21 22:00:00,Dingin
2014,1,21,23,122.0,-6.2,2014-01-21 23:00:00,Dingin
2014,1,22,0,119.0,-3.7,2014-01-22 00:00:00,Dingin
2014,1,22,1,141.0,-4.5,2014-01-22 01:00:00,Dingin
2014,1,22,2,148.0,-5.0,2014-01-22 02:00:00,Dingin
2014,1,22,3,140.0,-6.1,2014-01-22 03:00:00,Dingin
2014,1,22,4,125.0,-6.0,2014-01-22 04:00:00,Dingin
2014,1,22,5,114.0,-6.2,2014-01-22 05:00:00,Dingin
2014,1,22,6,116.0,-7.5,2014-01-22 06:00:00,Dingin
2014,1,22,7,75.0,-6.3,2014-01-22 07:00:00,Dingin
2014,1,22,8,74.0,-3.8,2014-01-22 08:00:00,Dingin
2014,1,22,9,65.0,-1.1,2014-01-22 09:00:00,Dingin
2014,1,22,10,65.0,1.2,2014-01-22 10:00:00,Dingin
2014,1,22,11,73.0,2.0,2014-01-22 11:00:00,Dingin
2014,1,22,12,86.0,4.1,2014-01-22 12:00:00,Dingin
2014,1,22,13,96.0,5.8,2014-01-22 13:00:00,Dingin
2014,1,22,14,99.0,7.0,2014-01-22 14:00:00,Dingin
2014,1,22,15,113.0,6.4,2014-01-22 15:00:00,Dingin
2014,1,22,16,114.0,3.9,2014-01-22 16:00:00,Dingin
2014,1,22,17,117.0,1.5,2014-01-22 17:00:00,Dingin
2014,1,22,18,136.0,-1.4,2014-01-22 18:00:00,Dingin
2014,1,22,19,164.0,-3.1,2014-01-22 19:00:00,Dingin
2014,1,22,20,177.0,-4.0,2014-01-22 20:00:00,Dingin
2014,1,22,21,179.0,-4.8,2014-01-22 21:00:00,Dingin
2014,1,22,22,181.0,-4.7,2014-01-22 22:00:00,Dingin
2014,1,22,23,172.0,-3.1,2014-01-22 23:00:00,Dingin
2014,1,23,0,168.0,-2.9,2014-01-23 00:00:00,Dingin
2014,1,23,1,257.0,-3.3,2014-01-23 01:00:00,Dingin
2014,1,23,2,287.0,-3.3,2014-01-23 02:00:00,Dingin
2014,1,23,3,277.0,-3.9,2014-01-23 03:00:00,Dingin
2014,1,23,4,250.0,-4.2,2014-01-23 04:00:00,Dingin
2014,1,23,5,217.0,-4.9,2014-01-23 05:00:00,Dingin
2014,1,23,6,191.0,-4.3,2014-01-23 06:00:00,Dingin
2014,1,23,7,173.0,-4.5,2014-01-23 07:00:00,Dingin
2014,1,23,8,179.0,-3.1,2014-01-23 08:00:00,Dingin
2014,1,23,9,178.0,-1.1,2014-01-23 09:00:00,Dingin
2014,1,23,10,184.5,0.7,2014-01-23 10:00:00,Dingin
2014,1,23,11,191.0,2.3,2014-01-23 11:00:00,Dingin
2014,1,23,12,208.0,2.9,2014-01-23 12:00:00,Dingin
2014,1,23,13,223.0,3.7,2014-01-23 13:00:00,Dingin
2014,1,23,14,200.0,3.9,2014-01-23 14:00:00,Dingin
2014,1,23,15,200.0,3.8,2014-01-23 15:00:00,Dingin
2014,1,23,16,202.0,2.5,2014-01-23 16:00:00,Dingin
2014,1,23,17,207.0,-0.4,2014-01-23 17:00:00,Dingin
2014,1,23,18,213.0,-1.9,2014-01-23 18:00:00,Dingin
2014,1,23,19,231.0,-3.6,2014-01-23 19:00:00,Dingin
2014,1,23,20,250.0,-0.8,2014-01-23 20:00:00,Dingin
2014,1,23,21,265.0,-3.1,2014-01-23 21:00:00,Dingin
2014,1,23,22,280.0,-3.2,2014-01-23 22:00:00,Dingin
2014,1,23,23,281.0,-1.9,2014-01-23 23:00:00,Dingin
2014,1,24,0,286.0,-1.4,2014-01-24 00:00:00,Dingin
2014,1,24,1,276.0,-1.3,2014-01-24 01:00:00,Dingin
2014,1,24,2,257.0,-1.1,2014-01-24 02:00:00,Dingin
2014,1,24,3,261.0,-1.9,2014-01-24 03:00:00,Dingin
2014,1,24,4,261.0,-1.7,2014-01-24 04:00:00,Dingin
2014,1,24,5,236.0,-2.4,2014-01-24 05:00:00,Dingin
2014,1,24,6,215.0,-3.3,2014-01-24 06:00:00,Dingin
2014,1,24,7,221.0,-2.8,2014-01-24 07:00:00,Dingin
2014,1,24,8,223.0,-0.8,2014-01-24 08:00:00,Dingin
2014,1,24,9,206.0,1.8,2014-01-24 09:00:00,Dingin
2014,1,24,10,180.0,3.2,2014-01-24 10:00:00,Dingin
2014,1,24,11,188.0,4.4,2014-01-24 11:00:00,Dingin
2014,1,24,12,163.0,6.0,2014-01-24 12:00:00,Dingin
2014,1,24,13,153.0,7.7,2014-01-24 13:00:00,Dingin
2014,1,24,14,92.0,8.8,2014-01-24 14:00:00,Dingin
2014,1,24,15,76.0,8.8,2014-01-24 15:00:00,Dingin
2014,1,24,16,64.0,7.8,2014-01-24 16:00:00,Dingin
2014,1,24,17,38.0,6.1,2014-01-24 17:00:00,Dingin
2014,1,24,18,30.0,5.1,2014-01-24 18:00:00,Dingin
2014,1,24,19,40.0,1.3,2014-01-24 19:00:00,Dingin
2014,1,24,20,43.0,-0.3,2014-01-24 20:00:00,Dingin
2014,1,24,21,36.0,1.9,2014-01-24 21:00:00,Dingin
2014,1,24,22,29.0,3.3,2014-01-24 22:00:00,Dingin
2014,1,24,23,53.0,1.4,2014-01-24 23:00:00,Dingin
2014,1,25,0,65.0,0.6,2014-01-25 00:00:00,Dingin
2014,1,25,1,65.0,0.8,2014-01-25 01:00:00,Dingin
2014,1,25,2,56.0,-1.0,2014-01-25 02:00:00,Dingin
2014,1,25,3,35.0,1.8,2014-01-25 03:00:00,Dingin
2014,1,25,4,35.0,4.4,2014-01-25 04:00:00,Dingin
2014,1,25,5,23.0,4.1,2014-01-25 05:00:00,Dingin
2014,1,25,6,13.0,4.4,2014-01-25 06:00:00,Dingin
2014,1,25,7,6.0,3.9,2014-01-25 07:00:00,Dingin
2014,1,25,8,8.0,4.7,2014-01-25 08:00:00,Dingin
2014,1,25,9,8.0,5.7,2014-01-25 09:00:00,Dingin
2014,1,25,10,16.0,6.8,2014-01-25 10:00:00,Dingin
2014,1,25,11,16.0,6.8,2014-01-25 11:00:00,Dingin
2014,1,25,12,9.0,7.4,2014-01-25 12:00:00,Dingin
2014,1,25,13,5.0,8.2,2014-01-25 13:00:00,Dingin
2014,1,25,14,9.0,6.8,2014-01-25 14:00:00,Dingin
2014,1,25,15,9.0,6.2,2014-01-25 15:00:00,Dingin
2014,1,25,16,9.0,5.0,2014-01-25 16:00:00,Dingin
2014,1,25,17,11.0,4.1,2014-01-25 17:00:00,Dingin
2014,1,25,18,11.0,3.4,2014-01-25 18:00:00,Dingin
2014,1,25,19,19.8,2.5,2014-01-25 19:00:00,Dingin
2014,1,25,20,28.6,1.9,2014-01-25 20:00:00,Dingin
2014,1,25,21,37.400000000000006,1.5,2014-01-25 21:00:00,Dingin
2014,1,25,22,46.2,0.2,2014-01-25 22:00:00,Dingin
2014,1,25,23,55.0,-0.6,2014-01-25 23:00:00,Dingin
2014,1,26,0,33.0,-1.6,2014-01-26 00:00:00,Dingin
2014,1,26,1,20.0,-0.9,2014-01-26 01:00:00,Dingin
2014,1,26,2,28.0,-0.9,2014-01-26 02:00:00,Dingin
2014,1,26,3,25.0,-1.3,2014-01-26 03:00:00,Dingin
2014,1,26,4,20.0,-1.6,2014-01-26 04:00:00,Dingin
2014,1,26,5,19.0,-1.8,2014-01-26 05:00:00,Dingin
2014,1,26,6,19.0,-2.1,2014-01-26 06:00:00,Dingin
2014,1,26,7,16.0,-2.3,2014-01-26 07:00:00,Dingin
2014,1,26,8,18.0,-1.6,2014-01-26 08:00:00,Dingin
2014,1,26,9,21.0,-0.6,2014-01-26 09:00:00,Dingin
2014,1,26,10,24.0,0.2,2014-01-26 10:00:00,Dingin
2014,1,26,11,24.0,0.9,2014-01-26 11:00:00,Dingin
2014,1,26,12,25.0,1.6,2014-01-26 12:00:00,Dingin
2014,1,26,13,29.0,2.5,2014-01-26 13:00:00,Dingin
2014,1,26,14,41.0,2.6,2014-01-26 14:00:00,Dingin
2014,1,26,15,51.0,2.8,2014-01-26 15:00:00,Dingin
2014,1,26,16,67.0,2.0,2014-01-26 16:00:00,Dingin
2014,1,26,17,69.0,1.7,2014-01-26 17:00:00,Dingin
2014,1,26,18,62.0,-0.1,2014-01-26 18:00:00,Dingin
2014,1,26,19,74.0,0.4,2014-01-26 19:00:00,Dingin
2014,1,26,20,85.0,-2.2,2014-01-26 20:00:00,Dingin
2014,1,26,21,94.0,-3.8,2014-01-26 21:00:00,Dingin
2014,1,26,22,99.0,-2.6,2014-01-26 22:00:00,Dingin
2014,1,26,23,108.0,-2.2,2014-01-26 23:00:00,Dingin
2014,1,27,0,102.0,-2.9,2014-01-27 00:00:00,Dingin
2014,1,27,1,106.0,-3.1,2014-01-27 01:00:00,Dingin
2014,1,27,2,105.0,-3.3,2014-01-27 02:00:00,Dingin
2014,1,27,3,96.0,-3.5,2014-01-27 03:00:00,Dingin
2014,1,27,4,96.0,-3.9,2014-01-27 04:00:00,Dingin
2014,1,27,5,97.0,-4.1,2014-01-27 05:00:00,Dingin
2014,1,27,6,108.0,-4.8,2014-01-27 06:00:00,Dingin
2014,1,27,7,120.0,-4.7,2014-01-27 07:00:00,Dingin
2014,1,27,8,123.0,-3.5,2014-01-27 08:00:00,Dingin
2014,1,27,9,121.0,-1.4,2014-01-27 09:00:00,Dingin
2014,1,27,10,134.0,1.0,2014-01-27 10:00:00,Dingin
2014,1,27,11,137.0,2.8,2014-01-27 11:00:00,Dingin
2014,1,27,12,133.0,5.0,2014-01-27 12:00:00,Dingin
2014,1,27,13,148.0,8.0,2014-01-27 13:00:00,Dingin
2014,1,27,14,146.0,9.9,2014-01-27 14:00:00,Dingin
2014,1,27,15,113.0,12.6,2014-01-27 15:00:00,Dingin
2014,1,27,16,75.0,11.0,2014-01-27 16:00:00,Dingin
2014,1,27,17,61.0,9.6,2014-01-27 17:00:00,Dingin
2014,1,27,18,15.0,6.7,2014-01-27 18:00:00,Dingin
2014,1,27,19,15.0,6.0,2014-01-27 19:00:00,Dingin
2014,1,27,20,13.0,4.7,2014-01-27 20:00:00,Dingin
2014,1,27,21,11.0,3.3,2014-01-27 21:00:00,Dingin
2014,1,27,22,7.0,1.1,2014-01-27 22:00:00,Dingin
2014,1,27,23,6.5,0.5,2014-01-27 23:00:00,Dingin
2014,1,28,0,6.0,0.6,2014-01-28 00:00:00,Dingin
2014,1,28,1,5.0,0.0,2014-01-28 01:00:00,Dingin
2014,1,28,2,9.0,-0.8,2014-01-28 02:00:00,Dingin
2014,1,28,3,6.0,-0.9,2014-01-28 03:00:00,Dingin
2014,1,28,4,7.0,-1.2,2014-01-28 04:00:00,Dingin
2014,1,28,5,11.0,-3.5,2014-01-28 05:00:00,Dingin
2014,1,28,6,15.0,-5.5,2014-01-28 06:00:00,Dingin
2014,1,28,7,18.0,-6.9,2014-01-28 07:00:00,Dingin
2014,1,28,8,18.0,-0.8,2014-01-28 08:00:00,Dingin
2014,1,28,9,21.0,1.9,2014-01-28 09:00:00,Dingin
2014,1,28,10,20.0,3.4,2014-01-28 10:00:00,Dingin
2014,1,28,11,17.0,4.4,2014-01-28 11:00:00,Dingin
2014,1,28,12,48.0,4.8,2014-01-28 12:00:00,Dingin
2014,1,28,13,65.0,4.8,2014-01-28 13:00:00,Dingin
2014,1,28,14,61.0,5.1,2014-01-28 14:00:00,Dingin
2014,1,28,15,58.0,4.9,2014-01-28 15:00:00,Dingin
2014,1,28,16,67.0,4.3,2014-01-28 16:00:00,Dingin
2014,1,28,17,79.0,3.6,2014-01-28 17:00:00,Dingin
2014,1,28,18,81.0,3.1,2014-01-28 18:00:00,Dingin
2014,1,28,19,66.0,2.9,2014-01-28 19:00:00,Dingin
2014,1,28,20,59.0,2.2,2014-01-28 20:00:00,Dingin
2014,1,28,21,65.0,1.0,2014-01-28 21:00:00,Dingin
2014,1,28,22,66.0,-0.3,2014-01-28 22:00:00,Dingin
2014,1,28,23,68.0,-2.5,2014-01-28 23:00:00,Dingin
2014,1,29,0,69.0,-2.5,2014-01-29 00:00:00,Dingin
2014,1,29,1,59.0,-2.8,2014-01-29 01:00:00,Dingin
2014,1,29,2,60.0,-3.3,2014-01-29 02:00:00,Dingin
2014,1,29,3,57.0,-3.7,2014-01-29 03:00:00,Dingin
